ticker,quarter,adverb_ratio_pr,adverb_ratio_qa,adverb_ratio_zscore_pr,adverb_ratio_zscore_qa,automated_readability_pr,automated_readability_qa,coleman_liau_pr,coleman_liau_qa,dale_chall_pr,dale_chall_qa,flesch_ease_pr,flesch_ease_qa,flesch_kincaid_pr,flesch_kincaid_qa,gunning_fog_pr,gunning_fog_qa,lm_complexity_pr,lm_complexity_qa,lm_constraining_pr,lm_constraining_qa,lm_litigious_pr,lm_litigious_qa,lm_litigious_zscore_pr,lm_litigious_zscore_qa,lm_modal_strong_pr,lm_modal_strong_qa,lm_modal_strong_zscore_pr,lm_modal_strong_zscore_qa,lm_modal_weak_pr,lm_modal_weak_qa,lm_modal_weak_zscore_pr,lm_modal_weak_zscore_qa,lm_negative_pr,lm_negative_qa,lm_net_sentiment_pr,lm_net_sentiment_qa,lm_net_sentiment_zscore_pr,lm_net_sentiment_zscore_qa,lm_polarity_pr,lm_polarity_qa,lm_positive_pr,lm_positive_qa,lm_subjectivity_pr,lm_subjectivity_qa,lm_subjectivity_zscore_pr,lm_subjectivity_zscore_qa,lm_uncertainty_pr,lm_uncertainty_qa,lm_uncertainty_zscore_pr,lm_uncertainty_zscore_qa,n_sentences_pr,n_sentences_qa,n_words_pr,n_words_qa,pronoun_plural_ratio_pr,pronoun_plural_ratio_qa,pronoun_plural_ratio_zscore_pr,pronoun_plural_ratio_zscore_qa,smog_index_pr,smog_index_qa,words_per_sentence_pr,words_per_sentence_qa,words_per_sentence_zscore_pr,words_per_sentence_zscore_qa,eps_beat,next_quarter_estimated,next_quarter_actual,id,timestamp,url,source_file,section
AAPL,2023-Q1,0.011964902951342728,0.022516887665749313,-0.9738854094163087,1.3385617237300242,11.721565696302129,7.741150022927975,11.447130068457081,8.093216957605986,10.69064281200632,8.828200375925856,47.25315165876776,66.39345916924108,11.140163243812534,7.715921576655379,13.266350710900475,10.204525998436743,0.0005317734645041213,0.0,0.0029247540547726668,0.0007505629221916438,0.0005317734645041213,0.0002501876407305479,-0.48252721797468756,-1.232917335250242,0.003722414251528849,0.0047535651738804105,-0.1614465783319824,0.6880390017047867,0.0023929805902685457,0.0040030022516887665,-0.9988578326651135,-0.362953698072382,0.008774262164318,0.011758819114335751,0.011964902951342728,-0.0010007505629221914,0.36598836761786246,-0.897143349078814,0.405405404031775,-0.044444444247061725,0.020739165115660728,0.01075806855141356,0.035097048657272,0.02952214160620465,-0.7750800816345399,-2.412592458280566,0.0050518479127891515,0.006755066299724793,-1.5730536524340402,-0.8015934475932858,221.0,276.0,3761.0,3997.0,0.8782608695652174,0.40809968847352024,1.1149250003016364,-1.2278753221709902,13.209700248715727,10.726530039753918,17.018099547511312,14.481884057971014,0.26027631033358445,-0.9317205017166917,1.0,1.43,1.52,87.0,2023-02-02 17:00,https://seekingalpha.com/article/4574934-apple-inc-aapl-q1-2023-earnings-call-transcript,"transcripts/AAPL/Apple, Inc. (AAPL) Q1 2023 Earnings Call Transcript.txt",PR+QA
AAPL,2023-Q2,0.009052504526252263,0.018235170823726683,-1.475419676795725,0.3080836085444112,12.433391404934888,8.527071230471865,11.362585641942214,8.062786299642784,10.505958819423514,8.59440549716178,47.79002617510352,65.00141539583828,11.528326115350247,8.38537595060647,13.736446848676175,10.616713088601069,0.0015087507543753772,0.0006287989939216097,0.0012070006035003018,0.0006287989939216097,0.00030175015087507544,0.0,-1.0517456115264252,-2.0168103452601183,0.0033192516596258297,0.0027247956403269754,-0.48587006759475415,-1.124687671695753,0.0033192516596258297,0.006916788933137707,-0.44550141391291004,1.2190869502902382,0.006035003017501509,0.012575979878432194,0.014785757392878698,0.0014671976524837562,0.7843242530465737,-0.5431992708695301,0.5505617957027396,0.055118110029158666,0.020820760410380206,0.01404317753091595,0.03289076644538322,0.03647034164745336,-0.8820649801509974,-0.07762040819360007,0.005733252866626433,0.009851184238105219,-0.9593416579070004,0.8388509427759917,176.0,300.0,3314.0,4771.0,0.8645833333333334,0.3938618925831202,0.9616621390296137,-1.1952909237877958,13.340809776920185,10.773898989884866,18.829545454545453,15.903333333333334,1.2606942069108733,-0.10923989008745834,1.0,1.19,1.26,7.0,2023-05-04 17:00,https://seekingalpha.com/article/4600254-apple-aapl-q2-2023-earnings-call-transcript,transcripts/AAPL/Apple (AAPL) Q2 2023 Earnings Call Transcript.txt,PR+QA
AAPL,2023-Q3,0.009978832778953735,0.017580577647551276,-1.1689451219937208,0.5809108935912153,11.61865488609751,8.122528507362691,11.08063454055672,8.21089233347298,10.52084248086544,8.791990580535277,49.743116581861756,64.0654750870494,10.881587420361743,8.211987294566885,12.9579424466584,10.483857506850633,0.0015119443604475356,0.0008371703641691084,0.0015119443604475356,0.0004185851820845542,0.0009071666162685213,0.0,1.1274909003099014,-1.3896415851339954,0.003628666465074085,0.0037672666387609877,-0.09273493621972174,0.07948877843725609,0.002721499848805564,0.007534533277521975,-0.6781127308628485,1.4242488271862312,0.006652555185969156,0.010464629552113856,0.017840943453280918,0.003976559229803264,1.1943903979983317,-0.37292103149191397,0.5728155321414553,0.1596638649051479,0.024493498639250075,0.01444118878191712,0.037798609011188394,0.03453327752197572,0.40194018906138357,-0.36718636718990777,0.005745388569700635,0.009627459187944746,-0.804946694034507,0.7581773947412656,192.0,315.0,3307.0,4778.0,0.8723404255319149,0.4668304668304668,0.9811730614504429,-0.8119407515203405,12.868609326607626,10.876865128848658,17.223958333333332,15.168253968253968,0.3908664487454538,-0.6208832085410626,1.0,1.39,1.46,57.0,2023-08-03 17:00,https://seekingalpha.com/article/4623702-apple-inc-aapl-q3-2023-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q3 2023 Earnings Call Transcript.txt,PR+QA
AAPL,2023-Q4,0.012055277859453102,0.0187207488299532,-0.5991089996474042,0.8310447653431157,11.564802991110462,7.751385074443004,11.285572139303486,8.001252446183955,10.397153007023705,8.59146940046255,48.513928679214246,67.48969678796679,10.913848267851918,7.568645517098897,12.690889303482587,9.579262098926263,0.00029403116730373417,0.00078003120124805,0.0011761246692149367,0.001170046801872075,0.0005880623346074683,0.0001950078003120125,0.37349928893370815,-0.6297587713489337,0.004998529844163481,0.004095163806552262,2.399121907647964,0.7996505016992854,0.0026462805057336078,0.004875195007800312,-0.760431852415414,0.1556471301324134,0.007938841517200824,0.012285491419656786,0.014995589532490443,0.00019500780031201335,0.817996178060037,-1.0871050558213753,0.48571428414103396,0.007874015716237867,0.022934431049691267,0.0124804992199688,0.03704792708027051,0.03198127925117005,0.4366247011318078,-1.0755982109111908,0.00558659217877095,0.0070202808112324495,-0.739589492501312,-0.13023044500905742,201.0,371.0,3401.0,5128.0,0.8743455497382199,0.46261682242990654,0.9658342694211371,-0.846098807021803,12.972196644984237,10.337977756239095,16.920398009950247,13.822102425876011,0.3088053867138268,-1.222412509923932,1.0,2.11,2.18,65.0,2023-11-02 17:00,https://seekingalpha.com/article/4646927-apple-inc-aapl-q4-2023-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q4 2023 Earnings Call Transcript.txt,PR+QA
AAPL,2024-Q1,0.00881575080811049,0.01729305971869956,-1.2728567886462994,0.46827113994194836,11.382351217423974,7.485263966742458,10.85535766423358,8.069177449168205,10.510179774456418,8.493487201744529,50.80901432819684,67.98334988462423,10.674423821109954,7.2907272298938075,12.539188197582357,9.372858299203846,0.000881575080811049,0.0004611482591653217,0.001763150161622098,0.0006917223887479825,0.000881575080811049,0.0004611482591653217,1.7141863178197787,0.36667818180827266,0.004114017043784896,0.004150334332487895,0.32233573481507816,0.3715613446659305,0.0029385836027034967,0.004380908462070556,-0.6867938230795667,0.04017965144333272,0.006171025565677344,0.011528706479133042,0.018219218336761683,0.004380908462070555,1.3343112062149582,-0.477531577870089,0.5961538442031621,0.15966386496431745,0.024390243902439025,0.015909614941203597,0.03614457831325301,0.03435554530781647,0.6145639111238441,-0.022110078575651823,0.0047017337643255955,0.006456075628314503,-1.1983555160050274,-0.2512129400271221,199.0,328.0,3403.0,4337.0,0.8757396449704142,0.384375,0.9444956754497056,-1.1354930003162196,12.713608565620067,10.224146103845012,17.100502512562816,13.222560975609756,0.5656595872168915,-1.7941720989974221,1.0,1.5,1.53,49.0,2024-02-01 17:00,https://seekingalpha.com/article/4666956-apple-inc-aapl-q1-2024-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q1 2024 Earnings Call Transcript.txt,PR+QA
AAPL,2024-Q2,0.008349389852280027,0.014610069101678183,-1.2781972345693473,0.14644931965171817,11.484640204602833,7.204790430191704,11.076553491351696,7.847229394240319,10.661385363788316,8.391298090081756,51.0467157804826,68.81517038266382,10.59675981355895,7.087936499299428,12.852860309115142,9.307281903388608,0.0009633911368015414,0.0003948667324777887,0.0016056518946692357,0.0,0.0,0.00019743336623889436,-1.1639988843248645,-0.6126772968995622,0.002569043031470777,0.0023692003948667323,-1.9113443345040688,-2.2095914375257903,0.0038535645472061657,0.005330700888450148,-0.29454680675451905,0.47816205858552163,0.00674373795761079,0.010661401776900297,0.016698779704560053,0.0017769002961500486,0.9411049785858954,-1.0049590700631208,0.5531914875291082,0.07692307659007228,0.023442517662170842,0.012438302073050345,0.037251123956326265,0.031589338598223105,1.0220340843542588,-1.735648588174314,0.007064868336544637,0.008292201382033564,0.11749551607453033,0.7594889669792012,185.0,384.0,3114.0,5065.0,0.8351648351648352,0.39080459770114945,0.7758307978377226,-1.0793686288601334,12.774298054847883,9.98048157250454,16.832432432432434,13.190104166666666,0.43031677091384335,-1.5080382386002156,1.0,1.34,1.4,53.0,2024-05-02 17:00,https://seekingalpha.com/article/4688870-apple-inc-aapl-q2-2024-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q2 2024 Earnings Call Transcript.txt,PR+QA
AAPL,2024-Q3,0.010912698412698412,0.01371797458140004,-0.6008132419325857,0.06994073965196616,11.800929974725157,7.4185934556503454,11.353826030085024,8.002260799354058,10.93692148307328,8.57400114636047,48.01432499454984,68.56247055468451,11.084271933102873,7.273889903390259,13.428761406459248,9.498858333881008,0.000992063492063492,0.0,0.0016534391534391533,0.0032277587250353038,0.00033068783068783067,0.0010086746015735323,-0.20044970328159922,1.6583895096138093,0.004298941798941799,0.0058503126891264875,0.67665838561188,2.4637249785983624,0.0023148148148148147,0.006253782529755901,-1.1915828559557653,1.1905431600967706,0.005621693121693121,0.008472866653217672,0.018849206349206348,0.0038329634859794234,1.159596356386803,-0.7562712627903785,0.6263736242921386,0.18446601852971065,0.02447089947089947,0.012305830139197095,0.03571428571428571,0.030663707887835383,0.2630342045502931,-1.8571795803834643,0.005291005291005291,0.008876336493847085,-0.9633785628924618,1.307785626607301,172.0,364.0,3024.0,4957.0,0.8451612903225807,0.45622119815668205,0.84549040036061,-0.7996883666406724,13.189358880863853,10.186510287841443,17.58139534883721,13.618131868131869,1.190832075222466,-1.0080486020758983,1.0,0.95,0.97,59.0,2024-08-01 17:00,https://seekingalpha.com/article/4709458-apple-inc-aapl-q3-2024-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q3 2024 Earnings Call Transcript.txt,PR+QA
AAPL,2024-Q4,0.008382489909965849,0.015789473684210527,-1.245995453774954,0.727342684193032,12.236384642417853,7.669938466168066,11.238530410620566,7.950464527027027,10.613353529160971,8.549067959626292,49.017261178861816,69.6357034117451,11.212033972125436,7.177886011011012,13.083933165733107,9.242183850517184,0.001552312946289972,0.0004210526315789474,0.0006209251785159888,0.0014736842105263158,0.0,0.0004210526315789474,-1.304145362445151,-0.10474505663941877,0.0049674014281279105,0.007578947368421052,0.7936592456444517,3.0,0.0018627755355479665,0.007368421052631579,-1.5901961508805504,2.368764443327748,0.0040360136603539275,0.009894736842105263,0.017075442409189692,0.0014736842105263163,0.899934994208225,-1.0482848130033158,0.6790123429788902,0.06930693036712088,0.02111145606954362,0.01136842105263158,0.029804408568767468,0.032,-1.7406882107017339,-0.8986997446252053,0.0046569388388699165,0.01031578947368421,-1.3796119941715002,2.515721007191217,171.0,344.0,3221.0,4750.0,0.7454545454545455,0.37967914438502676,0.44826006900950643,-1.1147623887156979,13.160352788161607,10.05340049950227,18.83625730994152,13.80813953488372,1.8010907727370973,-0.7497040129524375,1.0,2.34,2.4,67.0,2024-10-31 17:00,https://seekingalpha.com/article/4731856-apple-inc-aapl-q4-2024-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q4 2024 Earnings Call Transcript.txt,PR+QA
AAPL,2025-Q1,0.011378002528445006,0.010871837758728832,-0.23943629066151187,-0.38104135635733893,11.127334981333867,7.707468235784212,11.156727732154142,7.930894648829433,10.700484341651437,8.596167993311036,50.29838209113544,69.94214632107024,10.449716506599195,7.217799331103681,12.318623340911625,9.182341137123746,0.0009481668773704172,0.0006272214091574326,0.0009481668773704172,0.0010453690152623877,0.0003160556257901391,0.000418147606104955,-0.25911452814482566,0.01497015897260553,0.0028445006321112516,0.0037633284549445953,-0.9694277029232502,-0.4272124768250701,0.0009481668773704172,0.007735730712941668,-1.725170911662977,1.7809636322438211,0.005372945638432364,0.010035542546518922,0.02085967130214918,0.0039724022579970715,1.3183838542374278,-0.7876899323928924,0.65999999791176,0.16521739061718707,0.026232616940581543,0.014007944804515993,0.03571428571428572,0.03366088229144888,0.8166307330881343,0.07919137024769436,0.0037926675094816687,0.009199247334309012,-1.5243194398894773,1.0802415097790254,201.0,350.0,3164.0,4783.0,0.7714285714285715,0.3566084788029925,0.6839781329169592,-1.119145416231207,12.618723525325247,9.865842571061329,15.74129353233831,13.665714285714285,0.0950066120272181,-0.8112021249667964,1.0,1.62,1.65,51.0,2025-01-30 17:00,https://seekingalpha.com/article/4753644-apple-inc-aapl-q1-2025-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q1 2025 Earnings Call Transcript.txt,PR+QA
AAPL,2025-Q2,0.008117389946924758,0.012335526315789474,-1.3221407652754689,0.21248044184562206,11.11031550370533,7.5294464949114825,11.026926648096566,8.094547707558856,10.739824614228235,8.761583955584712,52.04433611884869,67.7865255849552,10.247121192023698,7.342373569502154,12.173904585046646,9.620468936025464,0.0015610365282547611,0.0012335526315789473,0.0006244146113019045,0.0006167763157894736,0.00031220730565095225,0.0010279605263157894,-0.07619387979022892,2.168164879713697,0.004370902279113331,0.0030838815789473685,0.05033143266621588,-0.6639214363030307,0.00280986575085857,0.008018092105263159,-0.6348022708652294,1.3706180994569068,0.004683109584764283,0.01274671052631579,0.014361536059943801,-0.0030838815789473676,0.4474634007698258,-1.6099607950331953,0.6052631553438711,-0.13761467828499283,0.019044645644708084,0.009662828947368422,0.030284108648142363,0.03700657894736842,-1.1152121842040594,1.370816404606683,0.0062441461130190445,0.013569078947368422,-0.3968157731288296,2.6888455333582035,199.0,376.0,3203.0,4864.0,0.9080459770114943,0.3489583333333333,1.412694650761513,-1.131168027777029,12.318104479993103,10.187221923588123,16.09547738693467,12.936170212765957,0.31932003870376485,-1.1506481430659925,1.0,1.43,1.57,55.0,2025-05-01 17:00,https://seekingalpha.com/article/4780879-apple-inc-aapl-q2-2025-earnings-call-transcript,transcripts/AAPL/Apple Inc. (AAPL) Q2 2025 Earnings Call Transcript.txt,PR+QA
